state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Arunachal Pradesh,AR,State,North East,2007,Rape,Rape,48,7.17,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2008,Rape,Rape,42,6.27,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2009,Rape,Rape,59,8.81,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2010,Rape,Rape,47,7.02,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2011,Rape,Rape,42,6.27,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2012,Rape,Rape,46,6.87,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2013,Rape,Rape,75,11.2,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2014,Rape,Rape,83,12.39,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2015,Rape,Rape,71,10.6,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2016,Rape,Rape,92,13.74,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2017,Rape,Rape,59,8.81,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2018,Rape,Rape,67,10.0,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2019,Rape,Rape,63,9.41,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2020,Rape,Rape,60,8.96,1383727,669730,65.38,False,False,ok,True
Arunachal Pradesh,AR,State,North East,2021,Rape,Rape,83,12.39,1383727,669730,65.38,False,False,ok,True
Assam,AS,State,North East,2001,Rape,Rape,817,5.35,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2002,Rape,Rape,970,6.35,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2003,Rape,Rape,1095,7.17,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2004,Rape,Rape,1171,7.67,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2005,Rape,Rape,1238,8.11,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2006,Rape,Rape,1244,8.15,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2007,Rape,Rape,1437,9.41,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2008,Rape,Rape,1438,9.42,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2009,Rape,Rape,1631,10.68,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2010,Rape,Rape,1721,11.27,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2011,Rape,Rape,1700,11.13,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2012,Rape,Rape,1716,11.24,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2013,Rape,Rape,1937,12.69,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2014,Rape,Rape,1980,12.97,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2015,Rape,Rape,1733,11.35,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2016,Rape,Rape,1779,11.65,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2017,Rape,Rape,1772,11.61,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2018,Rape,Rape,1648,10.79,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2019,Rape,Rape,1773,11.61,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2020,Rape,Rape,1657,10.85,31205576,15268101,72.19,False,False,ok,True
Assam,AS,State,North East,2021,Rape,Rape,1733,11.35,31205576,15268101,72.19,False,False,ok,True
Bihar,BR,State,East,2001,Rape,Rape,888,1.78,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2002,Rape,Rape,1040,2.09,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2003,Rape,Rape,985,1.98,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2004,Rape,Rape,1390,2.79,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2005,Rape,Rape,1147,2.3,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2006,Rape,Rape,1232,2.47,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2007,Rape,Rape,1555,3.12,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2008,Rape,Rape,1302,2.61,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2009,Rape,Rape,929,1.86,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2010,Rape,Rape,795,1.6,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2011,Rape,Rape,934,1.87,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2012,Rape,Rape,927,1.86,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2013,Rape,Rape,1128,2.26,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2014,Rape,Rape,1127,2.26,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2015,Rape,Rape,1041,2.09,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2016,Rape,Rape,1008,2.02,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2017,Rape,Rape,605,1.21,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2018,Rape,Rape,651,1.31,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2019,Rape,Rape,730,1.47,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2020,Rape,Rape,806,1.62,104099452,49824451,61.8,False,False,ok,True
Bihar,BR,State,East,2021,Rape,Rape,786,1.58,104099452,49824451,61.8,False,False,ok,True
Chandigarh,CH,Union Territory,North,2001,Rape,Rape,18,3.79,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2002,Rape,Rape,18,3.79,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2003,Rape,Rape,18,3.79,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2004,Rape,Rape,19,4.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2005,Rape,Rape,33,6.95,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2006,Rape,Rape,19,4.0,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2007,Rape,Rape,22,4.63,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2008,Rape,Rape,20,4.21,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2009,Rape,Rape,29,6.11,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2010,Rape,Rape,31,6.53,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2011,Rape,Rape,27,5.69,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2012,Rape,Rape,27,5.69,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2013,Rape,Rape,45,9.48,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2014,Rape,Rape,59,12.42,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2015,Rape,Rape,72,15.16,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2016,Rape,Rape,68,14.32,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2017,Rape,Rape,65,13.69,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2018,Rape,Rape,86,18.11,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2019,Rape,Rape,112,23.58,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2020,Rape,Rape,60,12.63,1055450,474894,86.05,False,False,ok,True
Chandigarh,CH,Union Territory,North,2021,Rape,Rape,74,15.58,1055450,474894,86.05,False,False,ok,True
Chhattisgarh,CG,State,Central,2001,Rape,Rape,959,7.54,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2002,Rape,Rape,992,7.8,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2003,Rape,Rape,898,7.06,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2004,Rape,Rape,969,7.62,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2005,Rape,Rape,990,7.79,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2006,Rape,Rape,995,7.83,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2007,Rape,Rape,982,7.72,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2008,Rape,Rape,978,7.69,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2009,Rape,Rape,976,7.68,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2010,Rape,Rape,1012,7.96,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2011,Rape,Rape,1053,8.28,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2012,Rape,Rape,1034,8.13,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2013,Rape,Rape,1380,10.85,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2014,Rape,Rape,1436,11.29,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2015,Rape,Rape,1560,12.27,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2016,Rape,Rape,1626,12.79,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2017,Rape,Rape,1908,15.01,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2018,Rape,Rape,2091,16.45,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2019,Rape,Rape,1036,8.15,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2020,Rape,Rape,1210,9.52,25545198,12714862,70.28,False,False,ok,True
Chhattisgarh,CG,State,Central,2021,Rape,Rape,1093,8.6,25545198,12714862,70.28,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2001,Rape,Rape,6,2.47,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2002,Rape,Rape,4,1.65,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2003,Rape,Rape,6,2.47,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2004,Rape,Rape,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2005,Rape,Rape,7,2.88,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2006,Rape,Rape,9,3.71,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2007,Rape,Rape,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2008,Rape,Rape,6,2.47,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2009,Rape,Rape,5,2.06,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2010,Rape,Rape,4,1.65,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2011,Rape,Rape,5,2.06,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2012,Rape,Rape,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2013,Rape,Rape,13,5.35,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2014,Rape,Rape,7,2.88,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2015,Rape,Rape,13,5.35,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2016,Rape,Rape,26,10.7,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2017,Rape,Rape,8,3.29,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2018,Rape,Rape,10,4.12,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2019,Rape,Rape,4,1.65,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2020,Rape,Rape,4,1.65,586956,242902,79.55,False,False,ok,True
D & N Haveli and Daman & Diu,DN,Union Territory,West,2021,Rape,Rape,3,1.24,586956,242902,79.55,False,False,ok,True
Delhi UT,DL,Union Territory,North,2011,Rape,Rape,572,7.33,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2012,Rape,Rape,706,9.05,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2013,Rape,Rape,1636,20.97,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2014,Rape,Rape,2096,26.87,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2015,Rape,Rape,2199,28.19,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2016,Rape,Rape,2155,27.63,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2017,Rape,Rape,1229,15.75,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2018,Rape,Rape,1215,15.58,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2019,Rape,Rape,1253,16.06,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2020,Rape,Rape,997,12.78,16787941,7800821,86.21,False,False,ok,True
Delhi UT,DL,Union Territory,North,2021,Rape,Rape,1250,16.02,16787941,7800821,86.21,False,False,ok,True
Goa,GA,State,West,2001,Rape,Rape,12,1.67,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2002,Rape,Rape,12,1.67,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2003,Rape,Rape,31,4.31,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2004,Rape,Rape,37,5.14,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2005,Rape,Rape,20,2.78,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2006,Rape,Rape,21,2.92,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2007,Rape,Rape,20,2.78,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2008,Rape,Rape,30,4.17,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2009,Rape,Rape,47,6.53,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2010,Rape,Rape,36,5.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2011,Rape,Rape,29,4.03,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2012,Rape,Rape,55,7.65,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2013,Rape,Rape,86,11.96,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2014,Rape,Rape,95,13.21,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2015,Rape,Rape,86,11.96,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2016,Rape,Rape,61,8.48,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2017,Rape,Rape,76,10.57,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2018,Rape,Rape,61,8.48,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2019,Rape,Rape,72,10.01,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2020,Rape,Rape,60,8.34,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2021,Rape,Rape,72,10.01,1458545,719293,88.7,False,False,ok,True
Gujarat,GJ,State,West,2001,Rape,Rape,286,0.99,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2002,Rape,Rape,267,0.92,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2003,Rape,Rape,236,0.82,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2004,Rape,Rape,339,1.17,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2005,Rape,Rape,324,1.12,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2006,Rape,Rape,354,1.22,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2007,Rape,Rape,316,1.09,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2008,Rape,Rape,374,1.29,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2009,Rape,Rape,433,1.5,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2010,Rape,Rape,408,1.41,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2011,Rape,Rape,439,1.52,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2012,Rape,Rape,473,1.63,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2013,Rape,Rape,732,2.53,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2014,Rape,Rape,841,2.91,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2015,Rape,Rape,503,1.74,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2016,Rape,Rape,982,3.39,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2017,Rape,Rape,477,1.65,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2018,Rape,Rape,553,1.91,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2019,Rape,Rape,528,1.82,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2020,Rape,Rape,486,1.68,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2021,Rape,Rape,589,2.03,60439692,28944282,78.03,False,False,ok,True
Haryana,HR,State,North,2001,Rape,Rape,398,3.36,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2002,Rape,Rape,361,3.04,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2003,Rape,Rape,353,2.98,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2004,Rape,Rape,386,3.25,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2005,Rape,Rape,461,3.89,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2006,Rape,Rape,608,5.13,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2007,Rape,Rape,488,4.11,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2008,Rape,Rape,631,5.32,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2009,Rape,Rape,603,5.08,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2010,Rape,Rape,720,6.07,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2011,Rape,Rape,733,6.18,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2012,Rape,Rape,668,5.63,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2013,Rape,Rape,971,8.19,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2014,Rape,Rape,1174,9.9,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2015,Rape,Rape,1070,9.02,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2016,Rape,Rape,1187,10.01,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2017,Rape,Rape,1099,9.27,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2018,Rape,Rape,1296,10.93,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2019,Rape,Rape,1480,12.48,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2020,Rape,Rape,1373,11.58,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2021,Rape,Rape,1716,14.47,25351462,11859465,75.55,False,False,ok,True
Himachal Pradesh,HP,State,North,2001,Rape,Rape,124,3.66,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2002,Rape,Rape,137,4.05,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2003,Rape,Rape,126,3.72,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2004,Rape,Rape,153,4.52,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2005,Rape,Rape,141,4.17,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2006,Rape,Rape,113,3.34,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2007,Rape,Rape,159,4.7,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2008,Rape,Rape,157,4.64,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2009,Rape,Rape,183,5.41,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2010,Rape,Rape,160,4.73,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2011,Rape,Rape,168,4.97,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2012,Rape,Rape,183,5.41,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2013,Rape,Rape,250,7.39,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2014,Rape,Rape,283,8.36,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2015,Rape,Rape,244,7.21,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2016,Rape,Rape,252,7.45,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2017,Rape,Rape,249,7.36,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2018,Rape,Rape,344,10.17,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2019,Rape,Rape,359,10.61,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2020,Rape,Rape,331,9.78,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2021,Rape,Rape,358,10.58,6864602,3383567,82.8,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2001,Rape,Rape,169,2.92,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2002,Rape,Rape,192,3.32,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2003,Rape,Rape,211,3.65,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2004,Rape,Rape,218,3.77,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2005,Rape,Rape,201,3.48,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2006,Rape,Rape,250,4.32,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2007,Rape,Rape,288,4.98,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2008,Rape,Rape,219,3.79,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2009,Rape,Rape,237,4.1,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2010,Rape,Rape,245,4.24,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2011,Rape,Rape,277,4.79,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2012,Rape,Rape,303,5.24,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2013,Rape,Rape,378,6.54,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2014,Rape,Rape,331,5.72,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2015,Rape,Rape,296,5.12,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2016,Rape,Rape,256,4.43,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2017,Rape,Rape,296,5.12,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2018,Rape,Rape,320,5.53,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2019,Rape,Rape,223,3.86,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2020,Rape,Rape,243,4.2,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2021,Rape,Rape,315,5.45,12267013,5783391,67.16,False,False,ok,True
Jharkhand,JH,State,East,2001,Rape,Rape,567,3.53,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2002,Rape,Rape,797,4.96,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2003,Rape,Rape,712,4.44,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2004,Rape,Rape,797,4.96,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2005,Rape,Rape,753,4.69,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2006,Rape,Rape,799,4.98,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2007,Rape,Rape,855,5.33,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2008,Rape,Rape,791,4.93,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2009,Rape,Rape,719,4.48,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2010,Rape,Rape,773,4.82,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2011,Rape,Rape,784,4.88,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2012,Rape,Rape,812,5.06,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2013,Rape,Rape,1204,7.5,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2014,Rape,Rape,1050,6.54,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2015,Rape,Rape,1053,6.56,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2016,Rape,Rape,1109,6.91,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2017,Rape,Rape,914,5.69,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2018,Rape,Rape,1090,6.79,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2019,Rape,Rape,1416,8.82,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2020,Rape,Rape,1321,8.23,32988134,16053774,66.41,False,False,ok,True
